Date,Name,NBA ID,ESPN ID,Yahoo ID
Wed Dec 01 2021 17:00:00 GMT-0700 (Mountain Standard Time),DenverNuggets_at_OrlandoMagic_2021-12-01,0022100320,401360144,denver-nuggets-orlando-magic-2021120119
Wed Dec 01 2021 17:00:00 GMT-0700 (Mountain Standard Time),MinnesotaTimberwolves_at_WashingtonWizards_2021-12-01,0022100321,401360145,minnesota-timberwolves-washington-wizards-2021120127
Wed Dec 01 2021 17:30:00 GMT-0700 (Mountain Standard Time),Philadelphia76ers_at_BostonCeltics_2021-12-01,0022100322,401360146,philadelphia-76ers-boston-celtics-2021120102
Wed Dec 01 2021 17:30:00 GMT-0700 (Mountain Standard Time),ClevelandCavaliers_at_MiamiHeat_2021-12-01,0022100323,401360147,cleveland-cavaliers-miami-heat-2021120114
Wed Dec 01 2021 18:00:00 GMT-0700 (Mountain Standard Time),CharlotteHornets_at_MilwaukeeBucks_2021-12-01,0022100324,401360148,charlotte-hornets-milwaukee-bucks-2021120115
Wed Dec 01 2021 18:00:00 GMT-0700 (Mountain Standard Time),DallasMavericks_at_NewOrleansPelicans_2021-12-01,0022100325,401360149,dallas-mavericks-new-orleans-pelicans-2021120103
Wed Dec 01 2021 18:00:00 GMT-0700 (Mountain Standard Time),HoustonRockets_at_OklahomaCityThunder_2021-12-01,0022100326,401360150,houston-rockets-oklahoma-city-thunder-2021120125
Wed Dec 01 2021 20:30:00 GMT-0700 (Mountain Standard Time),SacramentoKings_at_LosAngelesClippers_2021-12-01,0022100327,401360151,sacramento-kings-los-angeles-clippers-2021120112
Thu Dec 02 2021 17:30:00 GMT-0700 (Mountain Standard Time),ChicagoBulls_at_NewYorkKnicks_2021-12-02,0022100328,401360152,chicago-bulls-new-york-knicks-2021120218
Thu Dec 02 2021 17:30:00 GMT-0700 (Mountain Standard Time),MilwaukeeBucks_at_TorontoRaptors_2021-12-02,0022100329,401360153,milwaukee-bucks-toronto-raptors-2021120228
Thu Dec 02 2021 18:00:00 GMT-0700 (Mountain Standard Time),OklahomaCityThunder_at_MemphisGrizzlies_2021-12-02,0022100330,401360154,oklahoma-city-thunder-memphis-grizzlies-2021120229
Thu Dec 02 2021 19:00:00 GMT-0700 (Mountain Standard Time),DetroitPistons_at_PhoenixSuns_2021-12-02,0022100331,401360155,detroit-pistons-phoenix-suns-2021120221
Thu Dec 02 2021 20:00:00 GMT-0700 (Mountain Standard Time),SanAntonioSpurs_at_PortlandTrailBlazers_2021-12-02,0022100332,401360156,san-antonio-spurs-portland-trail-blazers-2021120222
Fri Dec 03 2021 17:00:00 GMT-0700 (Mountain Standard Time),MiamiHeat_at_IndianaPacers_2021-12-03,0022100333,401360157,miami-heat-indiana-pacers-2021120311
Fri Dec 03 2021 17:00:00 GMT-0700 (Mountain Standard Time),ClevelandCavaliers_at_WashingtonWizards_2021-12-03,0022100334,401360158,cleveland-cavaliers-washington-wizards-2021120327
Fri Dec 03 2021 17:30:00 GMT-0700 (Mountain Standard Time),Philadelphia76ers_at_AtlantaHawks_2021-12-03,0022100335,401360159,philadelphia-76ers-atlanta-hawks-2021120301
Fri Dec 03 2021 17:30:00 GMT-0700 (Mountain Standard Time),MinnesotaTimberwolves_at_BrooklynNets_2021-12-03,0022100336,401360160,minnesota-timberwolves-brooklyn-nets-2021120317
Fri Dec 03 2021 18:00:00 GMT-0700 (Mountain Standard Time),OrlandoMagic_at_HoustonRockets_2021-12-03,0022100337,401360161,orlando-magic-houston-rockets-2021120310
Fri Dec 03 2021 18:30:00 GMT-0700 (Mountain Standard Time),NewOrleansPelicans_at_DallasMavericks_2021-12-03,0022100338,401360162,new-orleans-pelicans-dallas-mavericks-2021120306
Fri Dec 03 2021 19:00:00 GMT-0700 (Mountain Standard Time),BostonCeltics_at_UtahJazz_2021-12-03,0022100339,401360163,boston-celtics-utah-jazz-2021120326
Fri Dec 03 2021 20:00:00 GMT-0700 (Mountain Standard Time),PhoenixSuns_at_GoldenStateWarriors_2021-12-03,0022100340,401360164,phoenix-suns-golden-state-warriors-2021120309
Fri Dec 03 2021 20:00:00 GMT-0700 (Mountain Standard Time),LosAngelesClippers_at_LosAngelesLakers_2021-12-03,0022100341,401360165,los-angeles-clippers-los-angeles-lakers-2021120313
Sat Dec 04 2021 11:00:00 GMT-0700 (Mountain Standard Time),DenverNuggets_at_NewYorkKnicks_2021-12-04,0022100342,401360166,denver-nuggets-new-york-knicks-2021120418
Sat Dec 04 2021 17:30:00 GMT-0700 (Mountain Standard Time),ChicagoBulls_at_BrooklynNets_2021-12-04,0022100343,401360167,chicago-bulls-brooklyn-nets-2021120417
Sat Dec 04 2021 18:00:00 GMT-0700 (Mountain Standard Time),MiamiHeat_at_MilwaukeeBucks_2021-12-04,0022100344,401360168,miami-heat-milwaukee-bucks-2021120415
Sat Dec 04 2021 18:30:00 GMT-0700 (Mountain Standard Time),MemphisGrizzlies_at_DallasMavericks_2021-12-04,0022100345,401360169,memphis-grizzlies-dallas-mavericks-2021120406
Sat Dec 04 2021 18:30:00 GMT-0700 (Mountain Standard Time),SanAntonioSpurs_at_GoldenStateWarriors_2021-12-04,0022100346,401360170,san-antonio-spurs-golden-state-warriors-2021120409
Sat Dec 04 2021 20:00:00 GMT-0700 (Mountain Standard Time),BostonCeltics_at_PortlandTrailBlazers_2021-12-04,0022100347,401360171,boston-celtics-portland-trail-blazers-2021120422
Sat Dec 04 2021 20:00:00 GMT-0700 (Mountain Standard Time),LosAngelesClippers_at_SacramentoKings_2021-12-04,0022100348,401360172,los-angeles-clippers-sacramento-kings-2021120423
Sun Dec 05 2021 13:30:00 GMT-0700 (Mountain Standard Time),UtahJazz_at_ClevelandCavaliers_2021-12-05,0022100349,401360173,utah-jazz-cleveland-cavaliers-2021120505
Sun Dec 05 2021 16:00:00 GMT-0700 (Mountain Standard Time),CharlotteHornets_at_AtlantaHawks_2021-12-05,0022100350,401360174,charlotte-hornets-atlanta-hawks-2021120501
Sun Dec 05 2021 16:00:00 GMT-0700 (Mountain Standard Time),WashingtonWizards_at_TorontoRaptors_2021-12-05,0022100351,401360175,washington-wizards-toronto-raptors-2021120528
Sun Dec 05 2021 17:00:00 GMT-0700 (Mountain Standard Time),NewOrleansPelicans_at_HoustonRockets_2021-12-05,0022100352,401360176,new-orleans-pelicans-houston-rockets-2021120510
Mon Dec 06 2021 17:00:00 GMT-0700 (Mountain Standard Time),Philadelphia76ers_at_CharlotteHornets_2021-12-06,0022100353,401360177,philadelphia-76ers-charlotte-hornets-2021120630
Mon Dec 06 2021 17:00:00 GMT-0700 (Mountain Standard Time),OklahomaCityThunder_at_DetroitPistons_2021-12-06,0022100354,401360178,oklahoma-city-thunder-detroit-pistons-2021120608
Mon Dec 06 2021 17:00:00 GMT-0700 (Mountain Standard Time),WashingtonWizards_at_IndianaPacers_2021-12-06,0022100355,401360179,washington-wizards-indiana-pacers-2021120611
Mon Dec 06 2021 17:30:00 GMT-0700 (Mountain Standard Time),MemphisGrizzlies_at_MiamiHeat_2021-12-06,0022100356,401360180,memphis-grizzlies-miami-heat-2021120614
Mon Dec 06 2021 18:00:00 GMT-0700 (Mountain Standard Time),DenverNuggets_at_ChicagoBulls_2021-12-06,0022100357,401360181,denver-nuggets-chicago-bulls-2021120604
Mon Dec 06 2021 18:00:00 GMT-0700 (Mountain Standard Time),ClevelandCavaliers_at_MilwaukeeBucks_2021-12-06,0022100358,401360182,cleveland-cavaliers-milwaukee-bucks-2021120615
Mon Dec 06 2021 18:00:00 GMT-0700 (Mountain Standard Time),AtlantaHawks_at_MinnesotaTimberwolves_2021-12-06,0022100359,401360183,atlanta-hawks-minnesota-timberwolves-2021120616
Mon Dec 06 2021 19:00:00 GMT-0700 (Mountain Standard Time),SanAntonioSpurs_at_PhoenixSuns_2021-12-06,0022100360,401360184,san-antonio-spurs-phoenix-suns-2021120621
Mon Dec 06 2021 20:00:00 GMT-0700 (Mountain Standard Time),OrlandoMagic_at_GoldenStateWarriors_2021-12-06,0022100361,401360185,orlando-magic-golden-state-warriors-2021120609
Mon Dec 06 2021 20:00:00 GMT-0700 (Mountain Standard Time),LosAngelesClippers_at_PortlandTrailBlazers_2021-12-06,0022100362,401360186,los-angeles-clippers-portland-trail-blazers-2021120622
Tue Dec 07 2021 17:30:00 GMT-0700 (Mountain Standard Time),BrooklynNets_at_DallasMavericks_2021-12-07,0022100363,401360187,brooklyn-nets-dallas-mavericks-2021120706
Tue Dec 07 2021 18:30:00 GMT-0700 (Mountain Standard Time),NewYorkKnicks_at_SanAntonioSpurs_2021-12-07,0022100364,401360188,new-york-knicks-san-antonio-spurs-2021120724
Tue Dec 07 2021 20:00:00 GMT-0700 (Mountain Standard Time),BostonCeltics_at_LosAngelesLakers_2021-12-07,0022100365,401360189,boston-celtics-los-angeles-lakers-2021120713
Wed Dec 08 2021 17:00:00 GMT-0700 (Mountain Standard Time),Philadelphia76ers_at_CharlotteHornets_2021-12-08,0022100366,401360190,philadelphia-76ers-charlotte-hornets-2021120830
Wed Dec 08 2021 17:00:00 GMT-0700 (Mountain Standard Time),ChicagoBulls_at_ClevelandCavaliers_2021-12-08,0022100367,401360191,chicago-bulls-cleveland-cavaliers-2021120805
Wed Dec 08 2021 17:00:00 GMT-0700 (Mountain Standard Time),WashingtonWizards_at_DetroitPistons_2021-12-08,0022100368,401360192,washington-wizards-detroit-pistons-2021120808
Wed Dec 08 2021 17:00:00 GMT-0700 (Mountain Standard Time),NewYorkKnicks_at_IndianaPacers_2021-12-08,0022100369,401360193,new-york-knicks-indiana-pacers-2021120811
Wed Dec 08 2021 17:30:00 GMT-0700 (Mountain Standard Time),MilwaukeeBucks_at_MiamiHeat_2021-12-08,0022100370,401360194,milwaukee-bucks-miami-heat-2021120814
Wed Dec 08 2021 17:30:00 GMT-0700 (Mountain Standard Time),OklahomaCityThunder_at_TorontoRaptors_2021-12-08,0022100371,401360195,oklahoma-city-thunder-toronto-raptors-2021120828
Wed Dec 08 2021 18:00:00 GMT-0700 (Mountain Standard Time),BrooklynNets_at_HoustonRockets_2021-12-08,0022100372,401360196,brooklyn-nets-houston-rockets-2021120810
Wed Dec 08 2021 18:00:00 GMT-0700 (Mountain Standard Time),DallasMavericks_at_MemphisGrizzlies_2021-12-08,0022100373,401360197,dallas-mavericks-memphis-grizzlies-2021120829
Wed Dec 08 2021 18:00:00 GMT-0700 (Mountain Standard Time),UtahJazz_at_MinnesotaTimberwolves_2021-12-08,0022100374,401360198,utah-jazz-minnesota-timberwolves-2021120816
Wed Dec 08 2021 18:00:00 GMT-0700 (Mountain Standard Time),DenverNuggets_at_NewOrleansPelicans_2021-12-08,0022100375,401360199,denver-nuggets-new-orleans-pelicans-2021120803
Wed Dec 08 2021 20:00:00 GMT-0700 (Mountain Standard Time),PortlandTrailBlazers_at_GoldenStateWarriors_2021-12-08,0022100376,401360200,portland-trail-blazers-golden-state-warriors-2021120809
Wed Dec 08 2021 20:00:00 GMT-0700 (Mountain Standard Time),OrlandoMagic_at_SacramentoKings_2021-12-08,0022100377,401360201,orlando-magic-sacramento-kings-2021120823
Wed Dec 08 2021 20:30:00 GMT-0700 (Mountain Standard Time),BostonCeltics_at_LosAngelesClippers_2021-12-08,0022100378,401360202,boston-celtics-los-angeles-clippers-2021120812
Thu Dec 09 2021 17:00:00 GMT-0700 (Mountain Standard Time),UtahJazz_at_Philadelphia76ers_2021-12-09,0022100379,401360203,utah-jazz-philadelphia-76ers-2021120920
Thu Dec 09 2021 18:00:00 GMT-0700 (Mountain Standard Time),LosAngelesLakers_at_MemphisGrizzlies_2021-12-09,0022100380,401360204,los-angeles-lakers-memphis-grizzlies-2021120929
Thu Dec 09 2021 18:30:00 GMT-0700 (Mountain Standard Time),DenverNuggets_at_SanAntonioSpurs_2021-12-09,0022100381,401360205,denver-nuggets-san-antonio-spurs-2021120924
Fri Dec 10 2021 17:00:00 GMT-0700 (Mountain Standard Time),SacramentoKings_at_CharlotteHornets_2021-12-10,0022100382,401360206,sacramento-kings-charlotte-hornets-2021121030
Fri Dec 10 2021 17:00:00 GMT-0700 (Mountain Standard Time),DallasMavericks_at_IndianaPacers_2021-12-10,0022100383,401360207,dallas-mavericks-indiana-pacers-2021121011
Fri Dec 10 2021 17:30:00 GMT-0700 (Mountain Standard Time),BrooklynNets_at_AtlantaHawks_2021-12-10,0022100384,401360208,brooklyn-nets-atlanta-hawks-2021121001
Fri Dec 10 2021 17:30:00 GMT-0700 (Mountain Standard Time),NewYorkKnicks_at_TorontoRaptors_2021-12-10,0022100385,401360209,new-york-knicks-toronto-raptors-2021121028
Fri Dec 10 2021 18:00:00 GMT-0700 (Mountain Standard Time),MilwaukeeBucks_at_HoustonRockets_2021-12-10,0022100386,401360210,milwaukee-bucks-houston-rockets-2021121010
Fri Dec 10 2021 18:00:00 GMT-0700 (Mountain Standard Time),ClevelandCavaliers_at_MinnesotaTimberwolves_2021-12-10,0022100387,401360211,cleveland-cavaliers-minnesota-timberwolves-2021121016
Fri Dec 10 2021 18:00:00 GMT-0700 (Mountain Standard Time),DetroitPistons_at_NewOrleansPelicans_2021-12-10,0022100388,401360212,detroit-pistons-new-orleans-pelicans-2021121003
Fri Dec 10 2021 18:00:00 GMT-0700 (Mountain Standard Time),LosAngelesLakers_at_OklahomaCityThunder_2021-12-10,0022100389,401360213,los-angeles-lakers-oklahoma-city-thunder-2021121025
Fri Dec 10 2021 20:00:00 GMT-0700 (Mountain Standard Time),BostonCeltics_at_PhoenixSuns_2021-12-10,0022100390,401360214,boston-celtics-phoenix-suns-2021121021
Sat Dec 11 2021 13:30:00 GMT-0700 (Mountain Standard Time),OrlandoMagic_at_LosAngelesClippers_2021-12-11,0022100391,401360215,orlando-magic-los-angeles-clippers-2021121112
Sat Dec 11 2021 17:00:00 GMT-0700 (Mountain Standard Time),UtahJazz_at_WashingtonWizards_2021-12-11,0022100392,401360216,utah-jazz-washington-wizards-2021121127
Sat Dec 11 2021 18:00:00 GMT-0700 (Mountain Standard Time),SacramentoKings_at_ClevelandCavaliers_2021-12-11,0022100393,401360217,sacramento-kings-cleveland-cavaliers-2021121105
Sat Dec 11 2021 18:00:00 GMT-0700 (Mountain Standard Time),ChicagoBulls_at_MiamiHeat_2021-12-11,0022100394,401360218,chicago-bulls-miami-heat-2021121114
Sat Dec 11 2021 18:00:00 GMT-0700 (Mountain Standard Time),HoustonRockets_at_MemphisGrizzlies_2021-12-11,0022100395,401360219,houston-rockets-memphis-grizzlies-2021121129
Sat Dec 11 2021 18:30:00 GMT-0700 (Mountain Standard Time),GoldenStateWarriors_at_Philadelphia76ers_2021-12-11,0022100396,401360220,golden-state-warriors-philadelphia-76ers-2021121120
Sat Dec 11 2021 18:30:00 GMT-0700 (Mountain Standard Time),DenverNuggets_at_SanAntonioSpurs_2021-12-11,0022100397,401360221,denver-nuggets-san-antonio-spurs-2021121124
Sun Dec 12 2021 10:00:00 GMT-0700 (Mountain Standard Time),MilwaukeeBucks_at_NewYorkKnicks_2021-12-12,0022100398,401360222,milwaukee-bucks-new-york-knicks-2021121218
Sun Dec 12 2021 16:00:00 GMT-0700 (Mountain Standard Time),BrooklynNets_at_DetroitPistons_2021-12-12,0022100399,401360223,brooklyn-nets-detroit-pistons-2021121208
Sun Dec 12 2021 17:00:00 GMT-0700 (Mountain Standard Time),DallasMavericks_at_OklahomaCityThunder_2021-12-12,0022100400,401360224,dallas-mavericks-oklahoma-city-thunder-2021121225
Sun Dec 12 2021 17:00:00 GMT-0700 (Mountain Standard Time),NewOrleansPelicans_at_SanAntonioSpurs_2021-12-12,0022100401,401360225,new-orleans-pelicans-san-antonio-spurs-2021121224
Sun Dec 12 2021 19:00:00 GMT-0700 (Mountain Standard Time),MinnesotaTimberwolves_at_PortlandTrailBlazers_2021-12-12,0022100402,401360226,minnesota-timberwolves-portland-trail-blazers-2021121222
Sun Dec 12 2021 19:30:00 GMT-0700 (Mountain Standard Time),OrlandoMagic_at_LosAngelesLakers_2021-12-12,0022100403,401360227,orlando-magic-los-angeles-lakers-2021121213
Mon Dec 13 2021 17:00:00 GMT-0700 (Mountain Standard Time),MiamiHeat_at_ClevelandCavaliers_2021-12-13,0022100404,401360228,miami-heat-cleveland-cavaliers-2021121305
Mon Dec 13 2021 17:00:00 GMT-0700 (Mountain Standard Time),GoldenStateWarriors_at_IndianaPacers_2021-12-13,0022100405,401360229,golden-state-warriors-indiana-pacers-2021121311
Mon Dec 13 2021 17:00:00 GMT-0700 (Mountain Standard Time),SacramentoKings_at_TorontoRaptors_2021-12-13,0022100406,401360230,sacramento-kings-toronto-raptors-2021121328
Mon Dec 13 2021 17:30:00 GMT-0700 (Mountain Standard Time),HoustonRockets_at_AtlantaHawks_2021-12-13,0022100407,401360231,houston-rockets-atlanta-hawks-2021121301
Mon Dec 13 2021 17:30:00 GMT-0700 (Mountain Standard Time),MilwaukeeBucks_at_BostonCeltics_2021-12-13,0022100408,401360232,milwaukee-bucks-boston-celtics-2021121302
Mon Dec 13 2021 18:00:00 GMT-0700 (Mountain Standard Time),Philadelphia76ers_at_MemphisGrizzlies_2021-12-13,0022100409,401360233,philadelphia-76ers-memphis-grizzlies-2021121329
Mon Dec 13 2021 18:30:00 GMT-0700 (Mountain Standard Time),CharlotteHornets_at_DallasMavericks_2021-12-13,0022100410,401360234,charlotte-hornets-dallas-mavericks-2021121306
Mon Dec 13 2021 19:00:00 GMT-0700 (Mountain Standard Time),WashingtonWizards_at_DenverNuggets_2021-12-13,0022100411,401360235,washington-wizards-denver-nuggets-2021121307
Mon Dec 13 2021 20:30:00 GMT-0700 (Mountain Standard Time),PhoenixSuns_at_LosAngelesClippers_2021-12-13,0022100412,401360236,phoenix-suns-los-angeles-clippers-2021121312
Tue Dec 14 2021 17:30:00 GMT-0700 (Mountain Standard Time),TorontoRaptors_at_BrooklynNets_2021-12-14,0022100413,401360237,toronto-raptors-brooklyn-nets-2021121417
Tue Dec 14 2021 17:30:00 GMT-0700 (Mountain Standard Time),GoldenStateWarriors_at_NewYorkKnicks_2021-12-14,0022100414,401360238,golden-state-warriors-new-york-knicks-2021121418
Tue Dec 14 2021 18:00:00 GMT-0700 (Mountain Standard Time),DetroitPistons_at_ChicagoBulls_2021-12-14,0022100415,401360239,detroit-pistons-chicago-bulls-2021121404
Tue Dec 14 2021 20:00:00 GMT-0700 (Mountain Standard Time),PhoenixSuns_at_PortlandTrailBlazers_2021-12-14,0022100416,401360240,phoenix-suns-portland-trail-blazers-2021121422
Wed Dec 15 2021 17:00:00 GMT-0700 (Mountain Standard Time),HoustonRockets_at_ClevelandCavaliers_2021-12-15,0022100417,401360241,houston-rockets-cleveland-cavaliers-2021121505
Wed Dec 15 2021 17:00:00 GMT-0700 (Mountain Standard Time),AtlantaHawks_at_OrlandoMagic_2021-12-15,0022100418,401360242,atlanta-hawks-orlando-magic-2021121519
Wed Dec 15 2021 17:00:00 GMT-0700 (Mountain Standard Time),MiamiHeat_at_Philadelphia76ers_2021-12-15,0022100419,401360243,miami-heat-philadelphia-76ers-2021121520
Wed Dec 15 2021 17:30:00 GMT-0700 (Mountain Standard Time),LosAngelesLakers_at_DallasMavericks_2021-12-15,0022100420,401360244,los-angeles-lakers-dallas-mavericks-2021121506
Wed Dec 15 2021 18:00:00 GMT-0700 (Mountain Standard Time),IndianaPacers_at_MilwaukeeBucks_2021-12-15,0022100421,401360245,indiana-pacers-milwaukee-bucks-2021121515
Wed Dec 15 2021 18:00:00 GMT-0700 (Mountain Standard Time),NewOrleansPelicans_at_OklahomaCityThunder_2021-12-15,0022100422,401360246,new-orleans-pelicans-oklahoma-city-thunder-2021121525
Wed Dec 15 2021 18:30:00 GMT-0700 (Mountain Standard Time),CharlotteHornets_at_SanAntonioSpurs_2021-12-15,0022100423,401360247,charlotte-hornets-san-antonio-spurs-2021121524
Wed Dec 15 2021 19:00:00 GMT-0700 (Mountain Standard Time),MinnesotaTimberwolves_at_DenverNuggets_2021-12-15,0022100424,401360248,minnesota-timberwolves-denver-nuggets-2021121507
Wed Dec 15 2021 20:00:00 GMT-0700 (Mountain Standard Time),LosAngelesClippers_at_UtahJazz_2021-12-15,0022100425,401360249,los-angeles-clippers-utah-jazz-2021121526
Wed Dec 15 2021 20:00:00 GMT-0700 (Mountain Standard Time),MemphisGrizzlies_at_PortlandTrailBlazers_2021-12-15,0022100426,401360250,memphis-grizzlies-portland-trail-blazers-2021121522
Wed Dec 15 2021 20:00:00 GMT-0700 (Mountain Standard Time),WashingtonWizards_at_SacramentoKings_2021-12-15,0022100427,401360251,washington-wizards-sacramento-kings-2021121523
Thu Dec 16 2021 17:00:00 GMT-0700 (Mountain Standard Time),DetroitPistons_at_IndianaPacers_2021-12-16,0022100428,401360252,detroit-pistons-indiana-pacers-2021121611
Thu Dec 16 2021 17:30:00 GMT-0700 (Mountain Standard Time),Philadelphia76ers_at_BrooklynNets_2021-12-16,0022100429,401360253,philadelphia-76ers-brooklyn-nets-2021121617
Thu Dec 16 2021 17:30:00 GMT-0700 (Mountain Standard Time),ChicagoBulls_at_TorontoRaptors_2021-12-16,0022100430,401360254,chicago-bulls-toronto-raptors-2021121628
Thu Dec 16 2021 18:00:00 GMT-0700 (Mountain Standard Time),NewYorkKnicks_at_HoustonRockets_2021-12-16,0022100431,401360255,new-york-knicks-houston-rockets-2021121610
Thu Dec 16 2021 19:00:00 GMT-0700 (Mountain Standard Time),WashingtonWizards_at_PhoenixSuns_2021-12-16,0022100432,401360256,washington-wizards-phoenix-suns-2021121621
Fri Dec 17 2021 17:00:00 GMT-0700 (Mountain Standard Time),MiamiHeat_at_OrlandoMagic_2021-12-17,0022100433,401360257,miami-heat-orlando-magic-2021121719
Fri Dec 17 2021 17:30:00 GMT-0700 (Mountain Standard Time),DenverNuggets_at_AtlantaHawks_2021-12-17,0022100434,401360258,denver-nuggets-atlanta-hawks-2021121701
Fri Dec 17 2021 17:30:00 GMT-0700 (Mountain Standard Time),GoldenStateWarriors_at_BostonCeltics_2021-12-17,0022100435,401360259,golden-state-warriors-boston-celtics-2021121702
Fri Dec 17 2021 18:00:00 GMT-0700 (Mountain Standard Time),LosAngelesLakers_at_MinnesotaTimberwolves_2021-12-17,0022100436,401360260,los-angeles-lakers-minnesota-timberwolves-2021121716
Fri Dec 17 2021 19:00:00 GMT-0700 (Mountain Standard Time),SanAntonioSpurs_at_UtahJazz_2021-12-17,0022100437,401360261,san-antonio-spurs-utah-jazz-2021121726
Fri Dec 17 2021 20:00:00 GMT-0700 (Mountain Standard Time),MilwaukeeBucks_at_NewOrleansPelicans_2021-12-17,0022100438,401360262,milwaukee-bucks-new-orleans-pelicans-2021121703
Fri Dec 17 2021 20:00:00 GMT-0700 (Mountain Standard Time),CharlotteHornets_at_PortlandTrailBlazers_2021-12-17,0022100439,401360263,charlotte-hornets-portland-trail-blazers-2021121722
Fri Dec 17 2021 20:00:00 GMT-0700 (Mountain Standard Time),MemphisGrizzlies_at_SacramentoKings_2021-12-17,0022100440,401360264,memphis-grizzlies-sacramento-kings-2021121723
Sat Dec 18 2021 10:00:00 GMT-0700 (Mountain Standard Time),HoustonRockets_at_DetroitPistons_2021-12-18,0022100441,401360265,houston-rockets-detroit-pistons-2021121808
Sat Dec 18 2021 17:30:00 GMT-0700 (Mountain Standard Time),OrlandoMagic_at_BrooklynNets_2021-12-18,0022100442,401360266,orlando-magic-brooklyn-nets-2021121817
Sat Dec 18 2021 17:30:00 GMT-0700 (Mountain Standard Time),GoldenStateWarriors_at_TorontoRaptors_2021-12-18,0022100443,401360267,golden-state-warriors-toronto-raptors-2021121828
Sat Dec 18 2021 18:00:00 GMT-0700 (Mountain Standard Time),LosAngelesClippers_at_OklahomaCityThunder_2021-12-18,0022100444,401360268,los-angeles-clippers-oklahoma-city-thunder-2021121825
Sat Dec 18 2021 18:30:00 GMT-0700 (Mountain Standard Time),NewYorkKnicks_at_BostonCeltics_2021-12-18,0022100445,401360269,new-york-knicks-boston-celtics-2021121802
Sat Dec 18 2021 19:00:00 GMT-0700 (Mountain Standard Time),ClevelandCavaliers_at_MilwaukeeBucks_2021-12-18,0022100446,401360270,cleveland-cavaliers-milwaukee-bucks-2021121815
Sat Dec 18 2021 19:00:00 GMT-0700 (Mountain Standard Time),WashingtonWizards_at_UtahJazz_2021-12-18,0022100447,401360271,washington-wizards-utah-jazz-2021121826
Sun Dec 19 2021 13:30:00 GMT-0700 (Mountain Standard Time),LosAngelesLakers_at_ChicagoBulls_2021-12-19,0022100448,401360272,los-angeles-lakers-chicago-bulls-2021121904
Sun Dec 19 2021 16:00:00 GMT-0700 (Mountain Standard Time),MiamiHeat_at_DetroitPistons_2021-12-19,0022100449,401360273,miami-heat-detroit-pistons-2021121908
Sun Dec 19 2021 16:00:00 GMT-0700 (Mountain Standard Time),PortlandTrailBlazers_at_MemphisGrizzlies_2021-12-19,0022100450,401360274,portland-trail-blazers-memphis-grizzlies-2021121929
Sun Dec 19 2021 16:00:00 GMT-0700 (Mountain Standard Time),SanAntonioSpurs_at_SacramentoKings_2021-12-19,0022100451,401360275,san-antonio-spurs-sacramento-kings-2021121923
Sun Dec 19 2021 17:30:00 GMT-0700 (Mountain Standard Time),ClevelandCavaliers_at_AtlantaHawks_2021-12-19,0022100452,401360276,cleveland-cavaliers-atlanta-hawks-2021121901
Sun Dec 19 2021 17:30:00 GMT-0700 (Mountain Standard Time),DenverNuggets_at_BrooklynNets_2021-12-19,0022100453,401360277,denver-nuggets-brooklyn-nets-2021121917
Sun Dec 19 2021 18:00:00 GMT-0700 (Mountain Standard Time),NewOrleansPelicans_at_Philadelphia76ers_2021-12-19,0022100454,401360278,new-orleans-pelicans-philadelphia-76ers-2021121920
Sun Dec 19 2021 18:00:00 GMT-0700 (Mountain Standard Time),DallasMavericks_at_MinnesotaTimberwolves_2021-12-19,0022100455,401360279,dallas-mavericks-minnesota-timberwolves-2021121916
Sun Dec 19 2021 18:00:00 GMT-0700 (Mountain Standard Time),CharlotteHornets_at_PhoenixSuns_2021-12-19,0022100456,401360280,charlotte-hornets-phoenix-suns-2021121921
Mon Dec 20 2021 17:30:00 GMT-0700 (Mountain Standard Time),Philadelphia76ers_at_BostonCeltics_2021-12-20,0022100457,401360281,philadelphia-76ers-boston-celtics-2021122002
Mon Dec 20 2021 17:30:00 GMT-0700 (Mountain Standard Time),OrlandoMagic_at_TorontoRaptors_2021-12-20,0022100458,401360282,orlando-magic-toronto-raptors-2021122028
Mon Dec 20 2021 18:00:00 GMT-0700 (Mountain Standard Time),HoustonRockets_at_ChicagoBulls_2021-12-20,0022100459,401360283,houston-rockets-chicago-bulls-2021122004
Mon Dec 20 2021 18:00:00 GMT-0700 (Mountain Standard Time),OklahomaCityThunder_at_MemphisGrizzlies_2021-12-20,0022100460,401360284,oklahoma-city-thunder-memphis-grizzlies-2021122029
Mon Dec 20 2021 19:00:00 GMT-0700 (Mountain Standard Time),CharlotteHornets_at_UtahJazz_2021-12-20,0022100461,401360285,charlotte-hornets-utah-jazz-2021122026
Mon Dec 20 2021 20:00:00 GMT-0700 (Mountain Standard Time),SacramentoKings_at_GoldenStateWarriors_2021-12-20,0022100462,401360286,sacramento-kings-golden-state-warriors-2021122009
Mon Dec 20 2021 20:30:00 GMT-0700 (Mountain Standard Time),SanAntonioSpurs_at_LosAngelesClippers_2021-12-20,0022100463,401360287,san-antonio-spurs-los-angeles-clippers-2021122012
Tue Dec 21 2021 17:30:00 GMT-0700 (Mountain Standard Time),WashingtonWizards_at_BrooklynNets_2021-12-21,0022100464,401360288,washington-wizards-brooklyn-nets-2021122117
Tue Dec 21 2021 17:30:00 GMT-0700 (Mountain Standard Time),IndianaPacers_at_MiamiHeat_2021-12-21,0022100465,401360289,indiana-pacers-miami-heat-2021122114
